State_x,County,State,Population,Household Income,Poverty Rate,Unemployment Rate
37,Surry County, North Carolina,72767,37345,17.5917655,2.661920926
37,Swain County, North Carolina,14234,33598,23.02234087,2.950681467
37,Transylvania County, North Carolina,33062,43918,13.90720465,2.909684835
37,Tyrrell County, North Carolina,4128,32165,21.92344961,4.990310078
37,Union County, North Carolina,217614,67194,9.545341752,3.463931549
37,Vance County, North Carolina,44508,32733,25.11233935,4.868787634
37,Wake County, North Carolina,998576,70620,10.52829229,3.109527968
37,Warren County, North Carolina,20324,33913,22.93839795,3.798464869
37,Washington County, North Carolina,12503,33286,23.32240262,6.76637607
37,Watauga County, North Carolina,52745,39443,28.05384397,4.389041615
37,Wayne County, North Carolina,124447,40457,21.27411669,5.373371797
37,Wilkes County, North Carolina,68888,34846,20.72639647,4.350540007
37,Wilson County, North Carolina,81617,40260,22.106914,3.918301334
37,Yadkin County, North Carolina,37819,38623,18.80536238,3.02757873
37,Yancey County, North Carolina,17599,36993,21.09778965,4.07977726
38,Adams County, North Dakota,2348,53295,10.26405451,1.064735945
38,Barnes County, North Dakota,11033,55778,9.290310886,1.49551346
38,Benson County, North Dakota,6802,41530,33.37253749,2.322846222
38,Billings County, North Dakota,936,67969,11.0042735,1.709401709
38,Bottineau County, North Dakota,6650,55958,8.556390977,1.203007519
38,Bowman County, North Dakota,3238,62955,7.473749228,1.20444719
38,Burke County, North Dakota,2239,65521,11.83564091,0.937918714
38,Burleigh County, North Dakota,90560,66057,7.448100707,1.238957597
38,Cass County, North Dakota,166852,54926,11.44067797,1.762040611
38,Cavalier County, North Dakota,3867,65645,5.120248254,0.543056633
38,Dickey County, North Dakota,5160,55882,8.081395349,1.414728682
38,Divide County, North Dakota,2369,62470,9.075559308,0.886449979
38,Dunn County, North Dakota,4284,66964,11.4379085,1.890756303
38,Eddy County, North Dakota,2370,55489,12.91139241,1.097046414
38,Emmons County, North Dakota,3426,45472,11.76298891,1.546993579
38,Foster County, North Dakota,3345,55625,9.147982063,0.627802691
38,Golden Valley County, North Dakota,1895,37014,9.234828496,0.211081794
38,Grand Forks County, North Dakota,69793,50652,16.48732681,1.96581319
38,Grant County, North Dakota,2369,45978,13.29674968,1.392992824
38,Griggs County, North Dakota,2311,50250,6.96668109,0.865426222
38,Hettinger County, North Dakota,2639,55230,7.843880258,1.174687382
38,Kidder County, North Dakota,2419,58527,7.027697396,0.909466722
38,LaMoure County, North Dakota,4111,55900,9.340792994,0.875699343
38,Logan County, North Dakota,1939,55068,6.704486849,0.928313564
38,McHenry County, North Dakota,5912,60741,9.861299053,1.336265223
38,McIntosh County, North Dakota,2737,43650,9.243697479,0.548045305
38,McKenzie County, North Dakota,10718,78179,12.6982646,1.912670274
38,McLean County, North Dakota,9576,59976,9.638680033,0.710108605
38,Mercer County, North Dakota,8671,73801,7.311728751,1.372390728
38,Morton County, North Dakota,29633,63549,8.507407282,1.316100294
38,Mountrail County, North Dakota,9675,68082,11.59689922,2.170542636
38,Nelson County, North Dakota,3032,51280,8.344327177,0.428759894
38,Oliver County, North Dakota,1768,66196,4.07239819,1.131221719
38,Pembina County, North Dakota,7136,56813,5.81558296,1.597533632
38,Pierce County, North Dakota,4373,43086,17.51657901,0.754630688
38,Ramsey County, North Dakota,11578,50776,10.51131456,0.595957851
38,Ransom County, North Dakota,5457,57088,8.924317391,1.246105919
30,Carter County, Montana,1295,46985,12.35521236,1.312741313
30,Cascade County, Montana,82049,45469,14.2524589,2.364440761
30,Chouteau County, Montana,5837,38735,21.53503512,1.507623779
30,Custer County, Montana,11980,50146,10.75959933,1.168614357
30,Daniels County, Montana,1787,51108,4.700615557,1.11919418
30,Dawson County, Montana,9431,57591,14.47354469,1.113349592
30,Deer Lodge County, Montana,9176,39212,19.45292066,1.602005231
30,Fallon County, Montana,2913,50114,6.762787504,1.579128047
30,Fergus County, Montana,11429,42357,13.77198355,1.487444221
30,Flathead County, Montana,94696,48407,13.59613922,3.272577511
30,Gallatin County, Montana,97958,57021,12.98107352,3.106433369
30,Garfield County, Montana,1061,42614,6.691800189,0
30,Glacier County, Montana,13695,29181,32.87331143,4.059875867
30,Golden Valley County, Montana,730,44000,16.30136986,1.232876712
30,Granite County, Montana,3212,48688,14.19676214,2.926525529
30,Hill County, Montana,16529,42979,21.36850384,2.41998911
30,Jefferson County, Montana,11601,62939,8.387207999,3.051461081
30,Judith Basin County, Montana,1981,45347,12.56940939,1.463907118
30,Lake County, Montana,29311,39898,21.17293849,3.906383269
30,Lewis and Clark County, Montana,65989,59170,11.79893619,2.195820516
30,Liberty County, Montana,2292,46597,15.22687609,2.486910995
30,Lincoln County, Montana,19268,35461,17.69773718,4.603487648
30,McCone County, Montana,1678,42330,10.42908224,0.476758045
30,Madison County, Montana,7810,47617,11.19078105,2.112676056
30,Meagher County, Montana,1960,39032,15.05102041,1.479591837
30,Mineral County, Montana,4223,37143,20.5777883,2.723182572
30,Missoula County, Montana,113101,46371,15.6240882,4.017647943
30,Musselshell County, Montana,4778,41557,16.63876099,2.448723315
30,Park County, Montana,15843,43385,12.02423783,2.089250773
30,Petroleum County, Montana,445,38250,15.50561798,2.247191011
30,Phillips County, Montana,4150,38692,16,3.277108434
30,Pondera County, Montana,6166,42193,19.91566656,3.9896205
30,Powder River County, Montana,1648,47955,7.524271845,2.609223301
30,Powell County, Montana,6928,43064,8.010969977,0.562933025
30,Prairie County, Montana,1414,44643,18.03394625,2.97029703
30,Ravalli County, Montana,41130,40546,17.43982495,3.530269876
30,Richland County, Montana,11392,65638,8.61130618,1.404494382
30,Roosevelt County, Montana,11230,34481,26.29563669,2.199465717
30,Rosebud County, Montana,9348,55609,19.39452289,4.621309371
30,Sanders County, Montana,11375,34336,21.91648352,3.674725275
30,Sheridan County, Montana,3645,52308,10.83676269,1.399176955
30,Silver Bow County, Montana,34560,39580,18.96701389,3.576388889
30,Stillwater County, Montana,9342,59603,7.225433526,1.926782274
30,Sweet Grass County, Montana,3634,50813,11.75013759,0.192625206
30,Teton County, Montana,6067,49047,10.40052744,2.637217735
30,Toole County, Montana,5114,46588,14.60696128,0.469299961
30,Treasure County, Montana,846,42500,19.14893617,0
30,Valley County, Montana,7576,49977,9.384899683,2.402323126
30,Wheatland County, Montana,2109,36076,17.30678046,1.327643433
30,Wibaux County, Montana,1143,40833,12.51093613,1.312335958
30,Yellowstone County, Montana,155344,55032,10.14973221,1.987202596
31,Adams County, Nebraska,31536,51201,10.50862506,2.857052258
31,Antelope County, Nebraska,6421,46381,11.64927581,0.887712194
31,Arthur County, Nebraska,437,40375,8.009153318,1.601830664
31,Banner County, Nebraska,793,50833,11.97982346,4.287515763
31,Blaine County, Nebraska,580,50350,16.20689655,0.517241379
31,Boone County, Nebraska,5353,51890,7.360358677,0.803287876
31,Box Butte County, Nebraska,11279,54444,13.68915684,2.198776487
31,Boyd County, Nebraska,2006,42463,12.26321037,0.498504487
31,Brown County, Nebraska,3022,37328,16.94242224,0.198544011
31,Buffalo County, Nebraska,48402,54098,12.91682162,1.917276146
31,Burt County, Nebraska,6594,47137,9.811950258,1.304215954
31,Butler County, Nebraska,8205,51166,8.494820232,2.437538087
31,Cass County, Nebraska,25463,65385,6.927699014,1.837960963
31,Cedar County, Nebraska,8657,54391,10.17673559,0.981864387
31,Chase County, Nebraska,4061,53496,9.529672494,0.787983255
31,Cherry County, Nebraska,5781,53059,7.922504757,1.349247535
31,Cheyenne County, Nebraska,10090,54215,9.871159564,1.347869177
31,Clay County, Nebraska,6313,51613,9.741802629,1.409789324
31,Colfax County, Nebraska,10499,52712,11.68682732,2.905038575
31,Cuming County, Nebraska,9055,49181,12.17007178,1.358365544
31,Custer County, Nebraska,10784,47083,10.68249258,1.205489614
31,Dakota County, Nebraska,20697,52336,15.81388607,3.604387109
31,Dawes County, Nebraska,9082,42685,14.00572561,0.979960361
31,Dawson County, Nebraska,23924,49943,14.98495235,2.533021234
31,Deuel County, Nebraska,1932,51786,10.2484472,2.639751553
31,Dixon County, Nebraska,5809,52813,11.61990015,1.755896023
31,Dodge County, Nebraska,36679,49830,11.42888301,2.257422503
31,Douglas County, Nebraska,543253,56003,13.88340239,2.678310106
31,Dundy County, Nebraska,1823,44583,8.283049918,1.810202962
31,Fillmore County, Nebraska,5676,52070,9.707540521,1.444679352
31,Franklin County, Nebraska,3076,46531,12.74382315,1.755526658
31,Frontier County, Nebraska,2599,51192,10.35013467,1.30819546
31,Furnas County, Nebraska,4850,40445,15.2371134,1.835051546
31,Gage County, Nebraska,21778,48731,10.26265038,1.89181743
31,Garden County, Nebraska,1930,49805,11.29533679,1.139896373
31,Garfield County, Nebraska,1968,45227,7.113821138,1.62601626
31,Gosper County, Nebraska,1977,60711,5.665149216,2.68082954
31,Grant County, Nebraska,647,45625,15.91962906,2.627511592
31,Greeley County, Nebraska,2447,48220,8.622803433,0.776460973
31,Hall County, Nebraska,61105,51355,14.55527371,2.880288029
31,Hamilton County, Nebraska,9118,59760,8.817723185,1.096731739
31,Harlan County, Nebraska,3465,44630,15.64213564,0.894660895
31,Hayes County, Nebraska,1013,44602,7.89733465,0.888450148
31,Hitchcock County, Nebraska,2866,41131,15.77110956,1.360781577
31,Holt County, Nebraska,10360,49607,9.555984556,0.685328185
31,Hooker County, Nebraska,669,38616,15.54559043,0.896860987
31,Howard County, Nebraska,6365,52247,9.473684211,1.791044776
31,Jefferson County, Nebraska,7354,44616,11.50394343,1.686157193
31,Johnson County, Nebraska,5167,47938,9.773562996,1.354751306
31,Kearney County, Nebraska,6548,55068,6.765424557,1.970067196
31,Keith County, Nebraska,8103,43100,12.62495372,2.036282858
31,Keya Paha County, Nebraska,736,43333,10.46195652,0.407608696
31,Kimball County, Nebraska,3713,40344,10.15351468,2.666307568
31,Knox County, Nebraska,8551,47692,12.11554204,1.555373641
31,Lancaster County, Nebraska,301707,53730,13.62414528,2.48486114
31,Lincoln County, Nebraska,35777,52179,11.73938564,1.593202337
31,Logan County, Nebraska,830,51346,11.44578313,0.481927711
31,Loup County, Nebraska,542,56750,9.963099631,0.184501845
31,McPherson County, Nebraska,425,53750,18.35294118,0
31,Madison County, Nebraska,35125,48673,14.43701068,1.674021352
31,Merrick County, Nebraska,7793,50464,9.662517644,2.925702554
31,Morrill County, Nebraska,4843,43942,11.89345447,1.817055544
31,Nance County, Nebraska,3607,42429,12.08760743,1.691156085
31,Nemaha County, Nebraska,7101,52736,10.04083932,3.478383326
31,Nuckolls County, Nebraska,4352,41576,12.36213235,1.516544118
31,Otoe County, Nebraska,15890,52108,10.54751416,2.03901825
31,Pawnee County, Nebraska,2695,40139,19.96289425,1.410018553
31,Perkins County, Nebraska,2911,56797,6.664376503,0.961868774
31,Phelps County, Nebraska,9236,51264,8.012126462,0.627977479
31,Pierce County, Nebraska,7179,53125,6.407577657,2.11728653
31,Platte County, Nebraska,32703,58473,8.571079106,2.55939822
31,Polk County, Nebraska,5242,57991,7.974055704,2.1175124
31,Red Willow County, Nebraska,10884,42457,11.33774348,2.701212789
31,Richardson County, Nebraska,8149,45929,17.65860842,2.368388759
31,Rock County, Nebraska,1407,48750,10.02132196,0.92395167
31,Saline County, Nebraska,14356,49332,11.04764558,1.699637782
31,Sarpy County, Nebraska,172460,72269,6.144613244,1.997564653
31,Saunders County, Nebraska,20946,64475,9.056621789,1.561157262
31,Scotts Bluff County, Nebraska,36599,46632,13.0905216,2.740512036
31,Seward County, Nebraska,17113,61563,8.256880734,1.805644831
31,Sheridan County, Nebraska,5259,42802,16.54306902,1.045826203
31,Sherman County, Nebraska,3090,46299,13.00970874,1.132686084
31,Sioux County, Nebraska,1274,46667,10.98901099,0
31,Stanton County, Nebraska,6022,58553,9.465293922,1.760212554
31,Thayer County, Nebraska,5163,45590,11.67925625,0.716637614
31,Thomas County, Nebraska,675,54286,9.62962963,1.037037037
31,Thurston County, Nebraska,6989,42979,31.02017456,6.438689369
31,Valley County, Nebraska,4240,44657,12.57075472,1.014150943
31,Washington County, Nebraska,20338,65565,9.017602517,0.786704691
31,Wayne County, Nebraska,9414,55141,10.51625239,1.285319737
31,Webster County, Nebraska,3665,40313,10.01364256,1.500682128
31,Wheeler County, Nebraska,805,47452,5.093167702,0.372670807
31,York County, Nebraska,13842,55156,8.799306459,0.758560902
32,Churchill County, Nevada,24148,45368,15.94749048,4.998343548
32,Clark County, Nevada,2070153,52629,14.83687438,4.892971679
32,Douglas County, Nevada,47426,59769,10.85480538,3.476995741
32,Elko County, Nevada,52029,74672,10.3807492,2.600472813
32,Esmeralda County, Nevada,1069,43125,11.78671656,5.051449953
32,Eureka County, Nevada,1730,70000,10.75144509,2.023121387
32,Humboldt County, Nevada,17091,67295,11.68451232,4.060616699
32,Lander County, Nevada,5907,78077,12.81530388,4.06297613
32,Lincoln County, Nevada,5155,49406,11.54219205,3.549951503
32,Lyon County, Nevada,51897,49007,15.17621442,5.200685974
32,Mineral County, Nevada,4519,37750,20.82319097,6.107545917
32,Nye County, Nevada,43198,42266,17.00541692,5.467845734
32,Pershing County, Nevada,6690,45192,11.46487294,1.165919283
32,Storey County, Nevada,3941,65508,7.206292819,1.979193098
32,Washoe County, Nevada,439914,54955,14.78107085,4.210823025
32,White Pine County, Nevada,9893,58156,10.79551198,3.062771657
32,Carson City, Nevada,54412,47948,16.06998456,4.590899066
33,Belknap County, New Hampshire,60392,61245,10.14041595,2.738773347
33,Carroll County, New Hampshire,47416,56289,9.946009786,2.602497047
33,Cheshire County, New Hampshire,76320,58359,10.23715933,2.776467505
33,Coos County, New Hampshire,32219,45154,12.54539247,3.317917999
33,Grafton County, New Hampshire,89164,58107,10.86425015,2.46736351
33,Hillsborough County, New Hampshire,404948,73189,8.453184113,2.926054703
33,Merrimack County, New Hampshire,147715,67181,8.225298717,2.618556003
33,Rockingham County, New Hampshire,300365,82398,5.073826844,2.921112646
33,Strafford County, New Hampshire,125913,63533,9.431115135,3.139469316
33,Sullivan County, New Hampshire,43051,58454,8.854614295,2.3390862
34,Atlantic County, New Jersey,274026,55456,15.13323553,6.251596564
34,Bergen County, New Jersey,930310,88487,7.42967398,3.09681719
34,Burlington County, New Jersey,450236,80034,6.316687248,4.198464805
34,Camden County, New Jersey,511145,63028,13.08474112,4.634105782
34,Cape May County, New Jersey,95404,59338,10.16204771,4.56689447
34,Cumberland County, New Jersey,155744,49537,16.98171358,4.371918019
34,Essex County, New Jersey,792586,54860,16.77294325,6.272631613
34,Gloucester County, New Jersey,291286,78592,7.984249157,4.364095768
34,Hudson County, New Jersey,668526,60894,17.22535848,4.570353285
34,Hunterdon County, New Jersey,125708,108177,4.374423267,2.946510962
34,Mercer County, New Jersey,371101,73966,10.67256623,4.544854366
34,Middlesex County, New Jersey,831852,80716,8.625212177,3.673850637
34,Monmouth County, New Jersey,627532,87297,7.540332605,3.601569322
34,Morris County, New Jersey,498215,102798,4.512710376,3.086819947
34,Ocean County, New Jersey,586166,63108,11.04977088,3.517604228
34,Passaic County, New Jersey,507204,61664,16.50972784,3.500366716
34,Salem County, New Jersey,64504,61341,13.47513333,4.661726405
34,Somerset County, New Jersey,331686,102405,5.102416141,2.940130123
34,Sussex County, New Jersey,144694,87388,5.776327975,4.053381619
34,Union County, New Jersey,550436,70476,10.62139831,4.577643904
34,Warren County, New Jersey,107095,72999,7.781875905,4.562304496
35,Bernalillo County, New Mexico,674777,48994,18.47691904,3.634089484
35,Catron County, New Mexico,3547,38142,22.80800677,1.268677756
35,Chaves County, New Mexico,65610,41356,21.63694559,3.087943911
35,Cibola County, New Mexico,27373,36160,25.59091075,6.802323457
35,Colfax County, New Mexico,12716,32693,20.60396351,4.797106008
35,Curry County, New Mexico,50544,42170,21.12219057,3.949034505
35,De Baca County, New Mexico,1977,31197,19.67627719,2.478502782
35,Do?a Ana County, New Mexico,213825,38636,26.950076,4.924120192
35,Eddy County, New Mexico,56369,59625,13.55000089,2.730224059
35,Grant County, New Mexico,28879,38890,21.07413692,3.781294366
35,Guadalupe County, New Mexico,4469,26692,12.12799284,0.089505482
35,Harding County, New Mexico,565,32404,14.33628319,2.300884956
35,Hidalgo County, New Mexico,4531,34528,23.72544692,4.877510483
35,Lea County, New Mexico,68930,58152,15.30393152,2.960974902
35,Lincoln County, New Mexico,19726,40065,17.81912197,2.76285106
35,Los Alamos County, New Mexico,17895,105902,5.051690416,1.36350936
35,Luna County, New Mexico,24627,27326,29.04535672,5.359970764
35,McKinley County, New Mexico,74346,29272,37.78145428,5.766281979
35,Mora County, New Mexico,4598,21190,22.53153545,0.739451936
35,Otero County, New Mexico,65333,41502,23.63124302,4.319409793
35,Quay County, New Mexico,8555,28159,19.14669784,0.98188194
35,Rio Arriba County, New Mexico,39924,33972,23.23164012,3.842300371
35,Roosevelt County, New Mexico,19618,34933,24.23794474,4.867978387
35,Sandoval County, New Mexico,138117,60158,14.29150648,3.985027187
35,San Juan County, New Mexico,122537,48624,20.2967267,4.499049267
35,San Miguel County, New Mexico,28350,27000,28.54673721,1.693121693
35,Santa Fe County, New Mexico,147320,55370,15.27762693,3.360711377
35,Sierra County, New Mexico,11442,29679,21.59587485,3.862961021
35,Socorro County, New Mexico,17324,34542,21.91179866,2.026090972
35,Taos County, New Mexico,32961,35323,21.74691302,4.666120567
35,Torrance County, New Mexico,15599,32067,29.51471248,3.711776396
35,Union County, New Mexico,4292,36420,14.305685,1.1416589
35,Valencia County, New Mexico,75993,41788,22.60339768,4.466200834
36,Albany County, New York,307891,60904,12.26050778,3.131952542
36,Allegany County, New York,47700,44085,15.27044025,3.744234801
36,Bronx County, New York,1436785,35302,29.76889375,5.814231078
36,Broome County, New York,197381,47744,16.52843992,3.599130615
36,Cattaraugus County, New York,78506,43884,16.8967977,3.519476218
36,Cayuga County, New York,78783,53114,10.78151378,3.472830433
36,Chautauqua County, New York,131748,43211,18.52779549,3.689619577
36,Chemung County, New York,87742,49578,15.02017278,2.557498119
36,Chenango County, New York,49286,46979,15.15237593,3.230126202
36,Clinton County, New York,81505,50502,14.55738912,3.105330961
36,Columbia County, New York,61860,59916,12.29388943,2.845134174
36,Cortland County, New York,48713,50910,12.74608421,2.724118818
36,Delaware County, New York,46480,46055,15.03227194,3.855421687
36,Dutchess County, New York,295905,72706,8.638583329,4.021223028
36,Erie County, New York,922129,52744,14.32250802,3.141100649
36,Essex County, New York,38598,53244,9.425358827,3.668583864
36,Franklin County, New York,51007,49782,17.06824553,3.68968965
36,Fulton County, New York,54297,46090,16.319502,3.895242831
36,Genesee County, New York,59053,52641,12.26864004,2.899090647
36,Greene County, New York,48069,51013,12.12007739,3.432565687
36,Hamilton County, New York,4697,52708,11.19863743,4.087715563
36,Herkimer County, New York,63558,48893,13.74807263,4.400704868
36,Jefferson County, New York,117966,49911,13.76328773,3.965549396
36,Kings County, New York,2606852,50640,22.5374513,4.523770433
36,Lewis County, New York,27107,49976,13.834065,3.729663924
36,Livingston County, New York,64622,52724,13.49385658,2.451177618
36,Madison County, New York,72089,55858,11.00306565,2.358196119
36,Monroe County, New York,749236,53568,14.37784623,3.835240165
36,Montgomery County, New York,49667,44455,20.16228079,4.010711338
36,Nassau County, New York,1356801,102044,5.917006252,3.053874518
36,New York County, New York,1634989,75513,17.11613962,4.028100495
36,Niagara County, New York,213374,50094,13.36760805,3.622278253
36,Oneida County, New York,232858,49838,15.7988989,3.26808613
36,Onondaga County, New York,468050,55717,14.58925328,3.490011751
36,Ontario County, New York,109450,58070,9.957058017,2.879853815
36,Orange County, New York,376242,71910,12.31707252,3.263059414
36,Orleans County, New York,41938,48731,14.51905193,3.445562497
36,Oswego County, New York,120513,49571,17.50848456,4.376291354
36,Otsego County, New York,60979,49689,14.93300972,3.424129618
36,Putnam County, New York,99408,97606,5.091139546,3.384033478
36,Queens County, New York,2310011,59758,14.46525579,4.080976238
36,Rensselaer County, New York,159959,61754,11.918054,3.633431067
36,Richmond County, New York,473324,74021,12.78828033,2.931607102
36,Rockland County, New York,322642,86134,14.29696072,3.447784231
36,St. Lawrence County, New York,111529,46313,17.13186705,4.399752531
36,Saratoga County, New York,224929,74080,6.309991153,2.911140849
36,Schenectady County, New York,154845,59959,11.66004714,3.807032839
36,Schoharie County, New York,31667,50607,13.49354217,4.973631857
36,Schuyler County, New York,18336,47229,14.27246946,3.517670157
36,Seneca County, New York,35036,50073,11.27982646,2.457472314
36,Steuben County, New York,98151,48823,14.83224827,3.60974417
36,Suffolk County, New York,1498130,90128,7.108795632,3.180164605
36,Sullivan County, New York,75818,52027,16.45915218,4.856366562
36,Tioga County, New York,49649,58115,10.88642269,3.329372193
36,Tompkins County, New York,104268,54133,17.39076227,2.696896459
36,Ulster County, New York,180505,60393,12.45394864,4.428132185
36,Warren County, New York,64911,57174,10.90570165,3.179738411
36,Washington County, New York,62465,51449,12.21003762,4.05507084
36,Wayne County, New York,91874,51627,11.71278055,3.558133966
36,Westchester County, New York,969229,86226,9.553985694,3.685403553
36,Wyoming County, New York,41239,53612,10.45612163,3.445767356
36,Yates County, New York,25106,50105,13.21994742,3.489205768
37,Alamance County, North Carolina,156372,43209,17.98467756,3.451385158
37,Alexander County, North Carolina,37211,40404,16.7692349,3.856386552
37,Alleghany County, North Carolina,10868,38352,19.22156791,2.898417372
37,Anson County, North Carolina,25883,34656,21.18765213,6.579608237
37,Ashe County, North Carolina,26992,37360,19.59839953,3.582542976
37,Avery County, North Carolina,17633,35891,14.22900244,3.187205807
37,Beaufort County, North Carolina,47513,40906,17.29000484,4.413528929
37,Bertie County, North Carolina,20324,31129,19.64180279,5.76166109
37,Bladen County, North Carolina,34454,30408,27.71521449,3.639635456
37,Brunswick County, North Carolina,119167,49356,15.09813959,4.195792459
37,Buncombe County, North Carolina,250112,46902,14.39195241,3.061028659
37,Burke County, North Carolina,89082,39759,19.23508677,5.00550055
37,Cabarrus County, North Carolina,192296,58970,11.60918584,4.133211299
37,Caldwell County, North Carolina,81623,37118,17.31987307,4.890778335
37,Camden County, North Carolina,10228,60714,10.36370747,5.24051623
37,Carteret County, North Carolina,68537,50599,12.94045552,4.422428761
37,Caswell County, North Carolina,23094,38310,21.16567074,4.585606651
37,Catawba County, North Carolina,155461,45450,15.61098925,3.891008034
37,Chatham County, North Carolina,68778,58555,13.35456105,3.630521388
37,Cherokee County, North Carolina,27226,35284,19.27201939,2.90163814
37,Chowan County, North Carolina,14556,41156,23.98323715,5.873866447
37,Clay County, North Carolina,10730,36296,16.13233924,4.408201305
37,Cleveland County, North Carolina,97113,39134,20.45658151,5.762359313
37,Columbus County, North Carolina,57015,35847,21.82408138,3.339472069
37,Craven County, North Carolina,104190,47957,14.59353105,4.273922641
37,Cumberland County, North Carolina,325841,44810,16.9515193,4.77533521
37,Currituck County, North Carolina,24864,61086,9.925997426,3.16521879
37,Dare County, North Carolina,35187,54787,8.199050786,3.299514025
37,Davidson County, North Carolina,164058,44469,15.98276219,4.82207512
37,Davie County, North Carolina,41568,51662,13.79667052,3.108160123
37,Duplin County, North Carolina,59121,35364,27.24243501,4.876439844
37,Durham County, North Carolina,294618,54093,16.60013984,3.43461703
37,Edgecombe County, North Carolina,54669,32298,25.15136549,5.646710201
37,Forsyth County, North Carolina,364691,46283,18.9895007,4.131442783
37,Franklin County, North Carolina,62989,44272,15.82339774,3.870517074
37,Gaston County, North Carolina,211753,44288,16.91215709,4.758846392
37,Gates County, North Carolina,11615,51582,11.97589324,4.649160568
37,Graham County, North Carolina,8651,34778,19.07293954,3.583400763
37,Granville County, North Carolina,58341,50317,15.61337653,3.119589997
37,Greene County, North Carolina,21241,37190,21.87279318,4.594887246
37,Guilford County, North Carolina,511815,46896,17.03056769,3.870343777
37,Halifax County, North Carolina,52849,32549,26.07807149,4.86669568
37,Harnett County, North Carolina,126620,47930,17.73890381,4.154951824
37,Haywood County, North Carolina,59577,43097,16.53490441,2.683921648
37,Henderson County, North Carolina,110905,48138,13.12745142,2.137865741
37,Hertford County, North Carolina,24285,34523,21.48239654,4.920732963
37,Hoke County, North Carolina,51853,42704,22.26486414,4.50890016
37,Hyde County, North Carolina,5629,37741,19.68378042,6.555338426
37,Iredell County, North Carolina,167493,53937,13.20293982,4.378093413
37,Jackson County, North Carolina,41227,40278,20.97169331,2.326145487
37,Johnston County, North Carolina,182155,51980,14.42288161,3.739123274
37,Jones County, North Carolina,10074,34080,22.68215207,5.072463768
37,Lee County, North Carolina,59540,46402,17.92576419,4.496137051
37,Lenoir County, North Carolina,58343,36956,21.62041719,5.952727834
37,Lincoln County, North Carolina,79783,49283,14.92423198,4.51098605
37,McDowell County, North Carolina,45013,37590,19.58100993,4.258769689
37,Macon County, North Carolina,33991,39593,18.19010915,2.491836074
37,Madison County, North Carolina,21130,40408,15.79271178,3.40747752
37,Martin County, North Carolina,23510,34957,20.08081667,5.886856657
37,Mecklenburg County, North Carolina,1011774,59268,13.93829057,4.376767934
37,Mitchell County, North Carolina,15263,39658,17.61121667,2.784511564
37,Montgomery County, North Carolina,27475,34819,21.18653321,3.748862602
37,Moore County, North Carolina,93070,51873,14.48157301,3.144944665
37,Nash County, North Carolina,94385,43804,17.01223711,4.613021137
37,New Hanover County, North Carolina,216430,51232,17.17275794,4.09924687
37,Northampton County, North Carolina,20628,31543,27.22513089,5.051386465
37,Onslow County, North Carolina,185755,46786,12.86102662,4.44510242
37,Orange County, North Carolina,139807,61130,13.38488059,3.178667735
37,Pamlico County, North Carolina,12892,43808,13.75271486,3.777536457
37,Pasquotank County, North Carolina,39909,45750,16.33967276,3.828710316
37,Pender County, North Carolina,56358,46580,18.28311863,4.622236417
37,Perquimans County, North Carolina,13470,45208,16.39198218,4.729027468
37,Person County, North Carolina,39196,43297,18.18297785,6.365445454
37,Pitt County, North Carolina,175150,42308,23.64373394,6.03539823
37,Polk County, North Carolina,20324,47396,14.2786853,3.557370596
37,Randolph County, North Carolina,142588,43010,16.66128987,3.382472578
37,Richmond County, North Carolina,45710,32526,25.03390943,4.937650405
37,Robeson County, North Carolina,134576,31298,29.95556414,4.323950779
38,Renville County, North Dakota,2573,65927,6.568208317,0.466381656
38,Richland County, North Dakota,16329,58125,9.192234675,1.561638802
38,Rolette County, North Dakota,14607,37313,30.96460601,1.923735195
38,Sargent County, North Dakota,3889,57472,5.68269478,0.48855747
38,Sheridan County, North Dakota,1395,48375,16.84587814,1.863799283
38,Sioux County, North Dakota,4431,39539,37.1473708,7.289550891
38,Slope County, North Dakota,665,58750,10.07518797,0
38,Stark County, North Dakota,29837,76817,6.572376579,1.860106579
38,Steele County, North Dakota,1969,58603,6.043676993,2.18384967
38,Stutsman County, North Dakota,21108,53685,9.986734887,1.383361759
38,Towner County, North Dakota,2292,53929,13.83071553,2.312390925
38,Traill County, North Dakota,8075,55764,7.888544892,1.374613003
38,Walsh County, North Dakota,10995,51181,10.31377899,1.737153251
38,Ward County, North Dakota,68954,63037,7.090234069,1.286364823
38,Wells County, North Dakota,4179,50685,5.120842307,1.076812635
38,Williams County, North Dakota,31643,90080,9.585058307,1.125051354
39,Adams County, Ohio,28111,34709,24.08309914,3.984205471
39,Allen County, Ohio,104664,45575,15.50485363,3.780669571
39,Ashland County, Ohio,53343,48509,14.73295465,2.789494404
39,Ashtabula County, Ohio,99175,41158,18.89084951,3.574489539
39,Athens County, Ohio,65103,34221,26.57481222,4.331597622
39,Auglaize County, Ohio,45871,55914,8.661245667,2.090645506
39,Belmont County, Ohio,69228,44719,14.21245739,3.628589588
39,Brown County, Ohio,44059,47999,16.29406024,3.744978325
39,Butler County, Ohio,373638,59652,13.15016139,3.114511907
39,Carroll County, Ohio,28108,48545,13.7789953,3.166358332
39,Champaign County, Ohio,39175,53673,10.92278239,3.601786854
39,Clark County, Ohio,136175,44154,17.47163576,4.304020562
39,Clermont County, Ohio,201092,61265,10.42706821,2.575935393
