ANLY_CN,DADA_CN,ESUN_CN,H,I,SUBUNIT_TYPE,ESTN_SCOPE,SAMP_METH,A_M,P_BAR_M,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE
376862523489998,376861399489998,376862263489998,376849173489998,218220658020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:11 PM,195144
376862523489998,376861398489998,376862185489998,376849156489998,282497478489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:11 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,87095397020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:11 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279649010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095536020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,259266776010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095408020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,282497555489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,282497559489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279606010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279899010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095355020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095558020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095611020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,282497585489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279780010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,259266841010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279904010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,259266812010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095523020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,87095524020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,282496942489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,218220329020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,87095245020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,87095028020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,218220391020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,282496993489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,87094998020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,87095148020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,218220194020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,87095197020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,259266206010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,282497079489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,259266184010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,218220332020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,218220352020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,252279359010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,87095237020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,282497043489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,87095013020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,252279494010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,252279314010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,259266208010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,259266232010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,259266203010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,218220891020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,218220459020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,87095253020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,259266362010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,218220252020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,282496965489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:07 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,252279561010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,252279873010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,218220650020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,259266530010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,87095339020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,218220616020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,259266365010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,259266694010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862265489998,376849178489998,282497173489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999510763472677,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862186489998,376849164489998,3501923010945,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849173489998,259266826010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862185489998,376849157489998,282497382489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849169489998,87095124020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.996527780992796,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,259266566010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,282496870489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,218220530020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862265489998,376849178489998,218220351020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999510763472677,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,282497076489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,282497273489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,218220778020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,87095361020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849162489998,252279230010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279720010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,87095317020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849155489998,252279569010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,282497154489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279731010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,252279632010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,218220302020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,259266493010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,259266666010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,218220673020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849155489998,252279598010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849158489998,259266724010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849157489998,259266764010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,252279735010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,87095420020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,282497422489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862186489998,376849165489998,3501932010945,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849172489998,252279842010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,87095045020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849159489998,218220400020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.997609942638622,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849160489998,87095651020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849173489998,218220572020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,282497352489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,218220290020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849159489998,87095600020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.997609942638622,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849160489998,282497437489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849160489998,218220364020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849155489998,218220491020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,218220390020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849171489998,87095526020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849162489998,252279272010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849177489998,87095071020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849159489998,87095440020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.997609942638622,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,252279538010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849154489998,259266506010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.996543778801839,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,259266626010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862185489998,376849157489998,259266640010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849160489998,218220197020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862186489998,376849166489998,282497145489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862186489998,376849164489998,87095735020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,282497138489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,252279638010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849173489998,259266604010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,282497090489998,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,218220333020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849162489998,87095107020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862264489998,376849179489998,282497180489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849154489998,218220605020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.996543778801839,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,252279528010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862185489998,376849156489998,259266796010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862187489998,376849163489998,259266197010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,259266759010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862185489998,376849159489998,252279746010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.997609942638622,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862185489998,376849156489998,259266611010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:08 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,218220610020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,218220632020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849155489998,252279611010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849156489998,87095349020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849178489998,87095232020004,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999510763472677,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849156489998,87095210020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862185489998,376849158489998,252279463010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862187489998,376849162489998,87095260020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862262489998,376849167489998,252279471010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,282497445489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862186489998,376849165489998,252279336010854,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849173489998,259266661010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849175489998,282497434489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,259266762010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862263489998,376849174489998,282497543489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.997605364099363,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,282496873489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849154489998,87095329020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,0.996543778801839,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862262489998,376849170489998,252279600010854,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999324324506942,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861399489998,376862265489998,376849178489998,282496885489998,SUBPLOT,RESAMP AREA,post-stratification,0.166166884156816,0.999510763472677,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
376862523489998,376861398489998,376862184489998,376849152489998,87095652020004,SUBPLOT,SAMP AREA,post-stratification,0.166166884156816,1,LOGIN_DATIM,2/1/2017 2:05:09 PM,195144
